Age,Sex,Grade,Height,Weight,fruits last 30 days,vegetables last 30 days,soft drinks last 30 days,fast food last 7 days,days active 6o mins plus 7 past days,walk or bike to school past 7 days,days went to PE each week,always hungry last 30 days ,ate fruits 2+ times per week past 30 days,ate vegetabes 3+ times per day last 30 days,drank soft drinks 1+ times per day past 30 days,ate fast food 3+ times per day last 30 days,drank soft drinks 1+ times per day last 30 days,active 60+ for more than 5 days for past 7 days,walk/bike 0 days to school last 7 days,3+ days PE each week,overweight,obese,underweight,ate 5+ fruits/vegetables 30 days,physically active all 7 days,attended PE 5+ each week,weight,stratum,psu
7,1,4,1.57,40,3,4,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,373.7163,201201012,23
5,2,4,1.61,70,7,6,4,3,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,434.3155,201201012,23
6,1,5,1.71,58,4,5,4,1,4,1,6,2,1,1,1,2,2,2,1,1,2,2,2,1,2,1,591.4717,201201012,23
7,1,5,1.65,51,3,3,1,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,591.4717,201201012,23
8,1,5,1.84,65,5,5,3,4,3,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,591.4717,201201012,23
8,1,5,1.78,60,2,3,2,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,591.4717,201201012,23
7,1,5,1.72,60,3,3,3,4,6,4,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,591.4717,201201012,23
8,1,5,1.72,60,4,4,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,591.4717,201201012,23
7,1,5,1.85,58,2,3,2,2,2,1,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,591.4717,201201012,23
7,1,5,1.71,55,5,6,1,1,3,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,591.4717,201201012,23
6,1,5,1.75,60,2,2,1,1,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,591.4717,201201012,23
7,2,5,1.64,72,5,5,3,1,1,8,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,748.9059,201201012,23
8,1,5,1.76,64,3,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,591.4717,201201012,23
6,1,5,1.71,56,3,3,3,1,8,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,591.4717,201201012,23
8,2,5,1.66,56,3,3,7,5,2,1,6,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,748.9059,201201012,23
7,1,5,1.68,69,5,6,4,5,5,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,591.4717,201201012,23
8,2,6,1.65,64,4,4,5,3,3,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,333.7498,201201012,23
8,1,6,1.75,55,3,4,2,3,5,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,271.253,201201012,23
8,1,6,1.8,65,3,4,3,2,2,3,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,271.253,201201012,23
7,1,6,1.77,57,2,3,1,1,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,271.253,201201012,23
8,1,6,1.64,66,5,6,2,4,7,4,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,271.253,201201012,23
7,1,6,1.5,44,3,2,2,5,4,5,6,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,271.253,201201012,23
8,1,6,1.72,60,3,5,1,3,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,271.253,201201012,23
7,1,6,1.54,53,2,3,2,8,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,271.253,201201012,23
7,1,6,1.67,51,1,3,1,1,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,271.253,201201012,23
8,1,6,1.69,61,3,3,4,2,2,8,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,271.253,201201012,23
8,2,6,1.58,51,4,3,2,5,5,4,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,333.7498,201201012,23
8,1,6,1.74,62,3,4,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,271.253,201201012,23
8,1,6,1.77,59,3,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,271.253,201201012,23
7,1,6,1.57,51,4,3,4,2,3,1,4,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,271.253,201201012,23
8,1,6,1.71,64,4,3,3,3,8,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,271.253,201201012,23
7,2,6,1.6,58,7,7,3,1,,2,6,2,1,1,1,2,1,,2,1,2,2,2,1,,1,333.7498,201201012,23
6,2,6,1.63,53,3,4,3,2,2,1,6,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,333.7498,201201012,23
8,1,6,1.55,44,3,4,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,271.253,201201012,23
8,2,7,1.64,56,5,5,4,7,1,1,3,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,583.7114,201201012,23
8,2,7,1.6,42,1,2,1,2,3,1,6,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,583.7114,201201012,23
8,2,7,1.63,53,4,3,2,3,1,2,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,583.7114,201201012,23
8,1,7,1.75,66,2,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,566.3537,201201012,23
8,1,7,1.82,67,3,3,1,2,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,566.3537,201201012,23
8,1,7,1.71,61,3,3,2,2,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,566.3537,201201012,23
8,1,7,1.81,67,4,3,6,3,1,8,6,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,566.3537,201201012,23
8,1,7,1.56,50,3,3,2,3,6,5,5,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,566.3537,201201012,23
8,1,7,1.74,64,2,2,1,2,1,4,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,566.3537,201201012,23
8,1,7,1.61,57,3,5,2,5,2,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,566.3537,201201012,23
6,1,5,1.64,66,5,2,1,2,4,8,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.74,63,2,4,3,3,5,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
5,1,5,1.73,65,2,3,3,8,3,1,6,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,472.3258,201201010,19
6,1,5,1.65,58,3,4,3,3,6,1,5,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.84,61,1,3,2,4,4,1,3,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
6,1,5,1.73,51,2,2,2,6,4,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
8,1,5,1.71,67,1,2,1,1,6,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,472.3258,201201010,19
8,1,5,1.66,63,3,7,3,2,3,1,3,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,472.3258,201201010,19
7,1,5,1.76,71,1,2,1,1,8,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,472.3258,201201010,19
7,1,5,1.73,64,3,5,3,3,4,1,3,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
5,1,5,1.83,71,2,3,3,8,3,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.78,60,2,4,2,4,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.78,93,1,2,3,2,2,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,472.3258,201201010,19
7,1,5,1.72,60,2,3,2,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
8,1,5,1.68,47,2,3,3,2,2,8,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,472.3258,201201010,19
7,1,5,1.74,57,3,4,1,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.8,65,2,3,3,3,7,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,472.3258,201201010,19
6,1,5,1.77,68,2,2,1,3,2,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,472.3258,201201010,19
6,1,5,1.66,49,1,2,3,1,8,6,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,472.3258,201201010,19
7,1,5,1.76,59,3,4,1,1,8,1,6,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,472.3258,201201010,19
7,1,5,1.7,63,5,5,4,2,3,2,3,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,472.3258,201201010,19
6,1,5,1.56,49,3,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
6,1,5,1.65,50,1,3,3,1,4,1,6,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,472.3258,201201010,19
7,1,5,1.7,59,1,4,1,1,5,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.73,58,3,3,4,6,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,472.3258,201201010,19
8,1,5,1.81,65,1,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,472.3258,201201010,19
6,1,5,1.76,68,1,5,4,5,4,8,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,472.3258,201201010,19
5,1,5,1.67,50,4,5,3,6,6,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,472.3258,201201010,19
6,1,5,1.68,61,4,4,1,7,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,472.3258,201201010,19
7,1,5,1.59,56,2,4,3,4,3,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,472.3258,201201010,19
6,1,6,1.63,59,1,4,1,4,5,7,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.78,55,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,211.9029,201201010,19
8,1,6,1.82,78,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.8,67,1,1,1,1,8,1,5,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,211.9029,201201010,19
8,1,6,1.68,65,3,5,3,3,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.63,60,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.75,62,2,3,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,211.9029,201201010,19
8,1,6,1.69,65,1,2,2,2,3,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.71,60,2,2,2,1,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,211.9029,201201010,19
8,1,6,1.62,53,4,5,3,4,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,211.9029,201201010,19
8,1,6,1.61,59,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.76,63,3,3,3,4,3,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.71,54,2,4,2,1,3,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.7,50,1,3,2,2,8,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,211.9029,201201010,19
8,1,6,1.73,55,2,2,1,3,3,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.68,55,2,3,1,1,1,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.72,61,2,3,1,1,4,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.76,62,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.76,61,3,3,3,2,8,8,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
8,1,6,1.71,52,1,3,2,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
7,1,6,1.75,60,1,2,1,5,4,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.76,57,1,2,1,1,1,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,211.9029,201201010,19
8,1,6,1.73,71,1,3,1,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.75,55,1,2,1,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
7,1,6,1.78,64,3,3,2,6,2,8,6,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,211.9029,201201010,19
8,1,6,1.77,60,5,3,4,2,8,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,211.9029,201201010,19
7,1,6,1.82,63,1,5,3,8,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.63,53,1,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.63,49,2,2,1,1,3,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.64,53,2,3,2,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
7,1,6,1.55,48,2,4,2,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
7,1,6,1.73,63,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.77,64,1,2,1,2,8,8,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,211.9029,201201010,19
8,1,6,1.83,79,2,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.81,61,3,7,3,3,4,8,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,211.9029,201201010,19
8,1,6,1.77,77,4,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
6,1,6,1.76,71,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
6,1,6,1.77,68,2,3,2,3,5,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
8,1,6,1.61,51,2,3,2,5,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,211.9029,201201010,19
7,1,6,1.73,54,2,3,1,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,211.9029,201201010,19
6,1,4,1.61,53,3,2,3,1,1,8,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,493.2467,201201011,22
8,2,4,1.61,65,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,573.2282,201201011,22
7,2,4,1.7,64,3,6,1,8,8,8,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,573.2282,201201011,22
7,1,4,1.68,64,1,4,1,1,4,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,493.2467,201201011,22
7,2,4,1.68,58,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,573.2282,201201011,22
7,2,4,1.59,54,3,2,3,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,573.2282,201201011,22
8,1,4,1.7,71,2,2,3,2,,6,2,2,2,2,1,2,2,,2,2,2,2,2,2,,2,493.2467,201201011,22
5,2,4,1.72,60,4,5,5,4,1,5,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,573.2282,201201011,22
7,1,4,1.7,59,3,4,3,4,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,493.2467,201201011,22
7,1,4,1.72,59,4,3,3,6,1,8,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,493.2467,201201011,22
6,,4,,,2,1,1,,3,2,3,2,2,2,2,,2,2,2,2,,,,2,2,2,573.2282,201201011,22
7,1,4,1.86,81,2,4,3,4,2,4,4,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,493.2467,201201011,22
7,1,4,1.72,58,2,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,493.2467,201201011,22
8,2,4,1.73,62,3,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,573.2282,201201011,22
7,1,4,1.58,57,4,4,4,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,493.2467,201201011,22
8,2,4,1.76,70,2,1,3,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,573.2282,201201011,22
8,2,4,1.6,51,2,6,1,3,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,573.2282,201201011,22
6,2,4,1.65,60,4,4,5,1,1,5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,573.2282,201201011,22
8,1,5,1.86,68,1,3,1,4,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,930.3386,201201011,22
8,1,5,1.81,74,1,2,1,1,1,8,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,930.3386,201201011,22
6,1,5,1.69,60,2,2,1,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,930.3386,201201011,22
7,1,5,1.64,64,1,5,1,1,4,8,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,930.3386,201201011,22
8,1,5,1.65,49,3,3,3,4,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,930.3386,201201011,22
7,,5,,,7,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,,,,1,2,2,930.3386,201201011,22
8,2,5,1.65,50,2,2,3,1,4,8,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1177.9704,201201011,22
8,1,5,1.69,60,4,2,1,2,1,1,5,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,930.3386,201201011,22
7,1,5,1.71,66,4,7,5,5,2,8,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,930.3386,201201011,22
8,2,5,1.55,63,5,3,3,1,8,6,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1177.9704,201201011,22
8,2,5,1.67,50,2,3,1,1,1,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1177.9704,201201011,22
8,1,6,1.54,49,7,7,7,8,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,360.235,201201011,22
8,1,6,1.67,60,5,3,3,6,6,6,4,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,360.235,201201011,22
4,1,6,1.62,55,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,360.235,201201011,22
8,1,6,1.71,64,3,4,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,360.235,201201011,22
8,1,6,1.72,61,2,4,2,2,2,8,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,360.235,201201011,22
8,2,6,1.51,45,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,443.2332,201201011,22
5,1,6,1.61,50,2,3,2,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,360.235,201201011,22
7,1,6,1.67,54,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,360.235,201201011,22
7,1,6,1.75,64,5,4,1,1,2,8,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,360.235,201201011,22
8,1,6,1.75,77,3,3,1,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,360.235,201201011,22
8,1,7,1.73,65,4,3,1,2,1,1,6,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,538.4138,201201011,22
8,1,7,1.74,64,3,3,3,8,8,8,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,538.4138,201201011,22
8,1,7,1.63,55,2,4,2,1,8,6,6,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,538.4138,201201011,22
8,1,7,1.72,60,3,1,2,1,8,8,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,538.4138,201201011,22
8,1,7,1.72,64,3,1,1,1,6,7,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,538.4138,201201011,22
8,1,7,1.79,71,2,2,1,1,7,6,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,538.4138,201201011,22
8,2,7,,,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,,,,2,2,2,554.9152,201201011,22
8,2,7,1.67,65,2,2,7,8,4,6,3,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,554.9152,201201011,22
7,1,7,1.59,48,4,4,3,8,3,6,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,538.4138,201201011,22
8,2,7,1.7,59,3,3,1,4,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,554.9152,201201011,22
8,2,7,1.52,51,3,3,6,6,7,7,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,554.9152,201201011,22
8,2,7,1.63,57,3,,,3,4,1,2,2,2,,,2,2,2,1,2,2,2,2,,2,2,554.9152,201201011,22
8,2,7,1.64,63,5,5,2,8,6,1,6,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,554.9152,201201011,22
8,1,7,1.61,53,3,6,1,2,8,4,3,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,538.4138,201201011,22
8,1,7,1.66,56,2,2,1,1,4,8,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,538.4138,201201011,22
8,1,7,1.77,65,3,3,3,2,2,8,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,538.4138,201201011,22
7,1,7,1.64,62,3,7,1,3,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,538.4138,201201011,22
8,1,7,1.76,69,3,2,1,8,8,1,5,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,538.4138,201201011,22
8,1,7,1.68,51,3,2,2,4,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,538.4138,201201011,22
8,1,7,1.66,60,3,2,3,2,3,8,6,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,538.4138,201201011,22
8,1,7,,,1,1,2,1,6,8,1,2,2,2,2,2,2,1,2,2,,,,2,2,2,538.4138,201201011,22
8,1,5,1.78,66,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
7,1,5,1.73,58,3,1,1,1,6,1,4,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.7,55,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
6,2,5,1.6,62,1,4,5,5,4,8,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,781.3461,201201002,4
8,2,5,1.62,57,3,1,3,1,8,8,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,781.3461,201201002,4
8,1,5,1.79,60,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
7,1,5,1.68,61,1,1,4,1,7,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,617.0923,201201002,4
6,2,5,1.53,50,2,1,1,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,781.3461,201201002,4
7,2,5,1.6,57,2,3,3,1,4,1,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,781.3461,201201002,4
7,1,5,1.65,47,2,1,1,1,4,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
6,2,5,1.54,48,4,3,5,1,1,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,781.3461,201201002,4
8,1,5,1.72,65,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.67,57,1,4,1,1,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,617.0923,201201002,4
8,1,5,1.61,56,1,2,1,1,8,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,617.0923,201201002,4
7,2,5,1.6,49,3,1,1,1,4,3,,1,2,2,2,2,2,2,2,,2,2,2,2,2,,781.3461,201201002,4
8,1,5,1.78,55,5,5,3,8,1,7,4,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,617.0923,201201002,4
8,1,5,1.77,65,1,1,1,1,1,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,617.0923,201201002,4
7,2,5,1.6,59,4,3,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,781.3461,201201002,4
6,1,5,1.53,50,2,1,1,1,4,8,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
8,1,5,1.63,50,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
7,1,5,1.64,55,1,1,1,2,2,1,6,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,617.0923,201201002,4
8,2,5,1.67,68,7,6,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,781.3461,201201002,4
8,1,5,1.79,71,2,2,2,1,2,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,617.0923,201201002,4
8,2,5,1.52,56,1,1,1,1,4,8,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,781.3461,201201002,4
7,1,5,1.74,56,3,3,3,2,3,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
8,2,5,1.66,54,3,3,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,781.3461,201201002,4
8,2,5,1.59,57,3,3,1,2,5,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,781.3461,201201002,4
7,1,5,1.69,58,2,4,2,4,4,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,617.0923,201201002,4
7,1,5,1.71,60,1,3,1,2,4,1,4,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,617.0923,201201002,4
6,1,5,1.6,55,3,3,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,617.0923,201201002,4
7,2,5,1.67,50,2,3,1,3,2,1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,781.3461,201201002,4
